model,image,garden,original_width,original_height,input_height,input_width,tp,fp,tn,fn,pred_boundary,true_boundary,matched_pred_boundary,matched_true_boundary,boundary_band_pixels,boundary_band_errors,mowable_iou,nonmowable_false_positive_rate,predicted_mowable_error_fraction,boundary_precision,boundary_recall,boundary_f1,boundary_band_error_rate,model_ms,end_to_end_ms
mit_resnet18_ade20k,images/10G0185659.jpg,10,4000,3000,600,800,8855241,52200,2795350,297209,20010,9207,1313,1341,42627,19474,0.9620399472005997,0.018331548172990816,0.0058602689594014715,0.06561719140429785,0.14565004887585534,0.09047448267378301,0.4568465995730406,41.9766731262207,2467.421610999736
mit_resnet18_ade20k,images/11G0326681.jpg,11,4000,3000,600,800,8017207,38941,3700092,243760,23412,13475,5014,5134,62935,25234,0.9659392610134956,0.010414724876726148,0.004833699678804312,0.21416367674696737,0.3810018552875696,0.2741985339670742,0.40095336458250574,196.3435516357422,2571.713622999596
mit_resnet18_ade20k,images/11G0326707.jpg,11,4000,3000,600,800,8850091,116151,3033725,33,9077,8739,40,28,40977,20230,0.987042110575462,0.036874784912167974,0.012954256643976373,0.004406742315743087,0.0032040279208147386,0.0037103538750008283,0.493691583083193,41.329566955566406,2536.531336000735
mit_resnet18_ade20k,images/11G0336752.jpg,11,4000,3000,600,800,8682800,359852,2956211,1137,9934,9847,941,976,46790,22018,0.9600843186412243,0.10851784179009868,0.03979496280515937,0.09472518622911213,0.09911648217731289,0.09687109391707276,0.4705706347510152,110.45184326171875,2695.5796729998838
mit_resnet18_ade20k,images/11G0336770.jpg,11,4000,3000,600,800,8889009,88542,3008070,14379,9792,12697,2234,2204,58331,26293,0.9885540701495674,0.02859318506806794,0.009862600613463515,0.2281454248366013,0.1735843112546271,0.19715974635824543,0.45075517306406543,172.6361846923828,2683.8491239996074
mit_resnet18_ade20k,images/11G0346805.jpg,11,4000,3000,600,800,9446824,73148,2479025,1003,8127,8700,208,202,40162,19291,0.9922118270450243,0.02866106647159107,0.0076836360443076936,0.025593700012304665,0.0232183908045977,0.0243482513892052,0.4803296648573278,46.310302734375,2603.7576779999654
mit_resnet18_ade20k,images/11G0346812.jpg,11,4000,3000,600,800,8826822,121097,3036675,15406,9558,9105,213,196,42434,20581,0.9847709415869669,0.03834887382622938,0.013533537798006442,0.022284996861268048,0.021526633717737508,0.021899251796545942,0.4850120186642786,189.7321319580078,2682.6166850005393
mit_resnet18_ade20k,images/11G0356840.jpg,11,4000,3000,600,800,8790368,59064,3149477,1091,8216,8820,2472,2440,40229,17364,0.9932032265211898,0.018408366918172464,0.006674326668649468,0.3008763388510224,0.2766439909297052,0.28825177873017205,0.43162892440776557,41.04774475097656,2581.6144039999926
mit_resnet18_ade20k,images/11G0356875.jpg,11,4000,3000,600,800,8848887,144875,3005654,584,8006,9911,1307,1285,46208,19571,0.9838277291089313,0.04598434104240907,0.016108387124320167,0.16325256057956533,0.12965391988699426,0.14452622814636665,0.4235413781163435,170.24163818359375,2787.2674019999977
mit_resnet18_ade20k,images/11G0356897.jpg,11,4000,3000,600,800,8080527,921380,2862449,135644,16517,9864,0,0,46599,23260,0.8843208645292376,0.24350466154786593,0.10235386790821101,0.0,0.0,0.0,0.4991523423249426,43.702110290527344,2641.958774000159
mit_resnet18_ade20k,images/11G0366917.jpg,11,4000,3000,600,800,9217937,93533,2599148,89382,15140,8803,285,314,41099,19789,0.9805427210214563,0.0347360121752261,0.010044923089479964,0.018824306472919418,0.03566965807111212,0.02464333732857026,0.4814959001435558,213.87289428710938,2733.3381280004687
mit_resnet18_ade20k,images/11G0376953.jpg,11,4000,3000,600,800,9382946,74835,2445109,97110,14846,8757,1047,1049,39951,18741,0.9820045042900019,0.02969708850672872,0.007912532548596758,0.07052404688131483,0.11978988237981043,0.088780335876199,0.4690996470676579,40.69411087036133,2447.6440739999816
mit_resnet18_ade20k,images/11G0376971.jpg,11,4000,3000,600,800,5907816,61005,2360201,3670978,43246,8632,396,428,39033,19199,0.6128567618474202,0.025196121271795956,0.010220611407177397,0.00915691624658928,0.04958294717330862,0.015458901948050763,0.49186585709527836,149.4536895751953,2543.5477769997306
mit_resnet18_ade20k,images/11G0376989.jpg,11,4000,3000,600,800,8911814,41391,3039635,7160,8613,8353,1603,1563,38044,17123,0.9945815823350946,0.013434161217724226,0.004623037225217115,0.1861140137002206,0.18711840057464385,0.18661485571007097,0.45008411313216273,181.04249572753906,2684.7115860000486
mit_resnet18_ade20k,images/11G0387032.jpg,11,4000,3000,600,800,9117365,67637,2806666,8332,8826,9537,885,886,44710,19005,0.9917365125644299,0.02353161792615462,0.00736385250651007,0.10027192386131883,0.09290133165565692,0.09644601401432133,0.42507269067322745,41.60134506225586,2512.8826740001386
mit_resnet18_ade20k,images/11G0387056.jpg,11,4000,3000,600,800,8746744,105283,3147969,4,8000,8501,202,162,39481,19445,0.9881058934384662,0.03236238692852567,0.011893660062265965,0.02525,0.019056581578637807,0.021720415690683864,0.49251538714824855,141.92947387695312,2636.0519769996245
mit_resnet18_ade20k,images/11G0387075.jpg,11,4000,3000,600,800,4362592,84881,2999565,4552962,34024,8724,1347,1329,40042,18635,0.48470901684196377,0.027519042317485864,0.019085219854060947,0.03958970138725605,0.15233837689133425,0.06284677995048686,0.4653863443384446,144.06040954589844,2750.981086000138
mit_resnet18_ade20k,images/12G0014103.jpg,12,4000,3000,600,800,9081901,91070,2826533,496,8132,10363,1283,1297,48043,21817,0.9900183867233621,0.031213979420777947,0.009928081098261403,0.15777176586325628,0.12515680787416772,0.13958442109450211,0.4541140228545262,41.351009368896484,2611.9737879998866
mit_resnet18_ade20k,images/12G0024135.jpg,12,4000,3000,600,800,8894383,62227,3028692,14698,9158,10571,2601,2604,49209,20907,0.9914254420871517,0.02013220016441712,0.006947606293005948,0.2840139768508408,0.24633431085043989,0.26383562983746656,0.42486130585868437,178.19850158691406,2765.383484999802
mit_resnet18_ade20k,images/12G0024175.jpg,12,4000,3000,600,800,9278351,117329,2536239,68081,12276,12615,1904,1881,58374,26234,0.9804084232473749,0.04421556183975688,0.012487547468623877,0.15509938090583253,0.14910820451843043,0.1520447964933901,0.4494124096344263,172.93507385253906,2876.5962929992384
mit_resnet18_ade20k,images/12G0034215.jpg,12,4000,3000,600,800,9170855,74209,2676964,77972,11428,10590,1898,1960,49674,22187,0.9836768837962226,0.02697358544882492,0.008026877910201595,0.16608330416520825,0.18508026440037773,0.17506794325473488,0.4466521721624995,41.655487060546875,2667.0464579992768
mit_resnet18_ade20k,images/12G0034260.jpg,12,4000,3000,600,800,1721715,422033,2568987,7287265,21632,9951,1330,1305,46349,20984,0.18255886191653006,0.14110002607806033,0.19686688920526108,0.06148298816568047,0.1311425987337956,0.08371721509847319,0.45273900192021405,174.21961975097656,2913.7722499999654
mit_resnet18_ade20k,images/12G0034267.jpg,12,4000,3000,600,800,1215146,38632,2819111,7927111,27425,9529,2004,2014,45619,20176,0.13235602783129172,0.013518360468383617,0.030812472383468206,0.07307201458523245,0.21135481162766293,0.10859820842887452,0.4422718604090401,43.7303352355957,2702.5695419997646
mit_resnet18_ade20k,images/12G0034335.jpg,12,4000,3000,600,800,2281887,124195,3179675,6414243,41586,9372,276,268,44231,21594,0.2587078140544708,0.037590764769800264,0.051617110306298786,0.006636848939546963,0.028595817328211693,0.010773304436734799,0.4882096267323823,182.6051483154297,2722.300651000296
mit_resnet18_ade20k,images/12G0044346.jpg,12,4000,3000,600,800,7659919,80466,2356191,1903424,40142,8640,810,819,39849,18843,0.7942835657570572,0.033023113224388986,0.010395606936864251,0.02017836679786757,0.09479166666666666,0.033273731628011324,0.4728600466762027,167.62380981445312,2570.1644800001304
mit_resnet18_ade20k,images/12G0044398.jpg,12,4000,3000,600,800,8782597,22465,2610566,584372,29296,8889,2220,2307,40954,17228,0.935370225723936,0.00853199221733432,0.002551373289591828,0.0757782632441289,0.25953425582180223,0.11730582092979697,0.4206670899057479,41.2154541015625,2486.7027310001504
mit_resnet18_ade20k,images/12G0054434.jpg,12,4000,3000,600,800,8653008,53740,2605969,687283,26701,8766,1692,1627,40826,17998,0.9211176756815046,0.02020521793925576,0.0061722241185802095,0.06336841316804614,0.18560346794433036,0.09447972348981759,0.44084651937490815,260.3117370605469,2814.8223449998113
mit_resnet18_ade20k,images/12G0054479.jpg,12,4000,3000,600,800,6272584,36312,3905360,1785744,33782,9698,349,332,47105,22729,0.774905863633219,0.009212334258152379,0.005755682135194493,0.010330945473921023,0.03423386265209322,0.015872083075974305,0.48251777942893537,41.809600830078125,2627.791542000523
mit_resnet18_ade20k,images/12G0054488.jpg,12,4000,3000,600,800,2801169,99833,3905576,5193422,38336,10884,2584,2525,53831,23078,0.34606156040256847,0.024924545782964987,0.03441328203151876,0.06740400667779632,0.23199191473722897,0.10445823374104372,0.42871208039976966,170.14842224121094,2785.44006500033
mit_resnet18_ade20k,images/12G0054543.jpg,12,4000,3000,600,800,541854,5267,5822948,5629931,13354,11271,968,938,53771,25807,0.0877204854354472,0.0009037072242530518,0.009626755324690517,0.07248764415156507,0.08322242924319048,0.07748500408339512,0.4799427200535605,41.38947296142578,2772.713479000231
mit_resnet18_ade20k,images/12G0064576.jpg,12,4000,3000,600,800,1814623,2822,2727277,7455278,33293,8761,2394,2355,39856,16881,0.19569472742796265,0.0010336621492480675,0.0015527292435259389,0.07190700747904966,0.2688049309439562,0.11346217141234953,0.4235497792051385,183.2421112060547,2706.0958579995713
mit_resnet18_ade20k,images/12G0064602.jpg,12,4000,3000,600,800,8131459,150290,3060512,657739,31248,10396,1460,1436,48129,22191,0.9096112663275571,0.04680762002764419,0.01814713293049572,0.04672299027137737,0.13813005001923817,0.06982680915701853,0.46107336533067383,42.142112731933594,2556.374503999905
mit_resnet18_ade20k,images/12G0064658.jpg,12,4000,3000,600,800,3641600,46749,2765315,5546336,49939,8813,1529,1507,40437,18488,0.39433938461355206,0.01662444382489161,0.012674776709037024,0.030617353170868458,0.17099739021899465,0.0519355618503344,0.4572050349927047,143.8679656982422,2664.954394999768
mit_resnet18_ade20k,images/13G0195705.jpg,13,4000,3000,600,800,8914058,109330,2759895,216717,20222,8882,374,386,42031,20309,0.9647139291166064,0.038104366161594155,0.01211629157473889,0.018494708733063,0.04345868047736996,0.02594710790146268,0.48319097808760203,169.7169647216797,2638.7157930003013
mit_resnet18_ade20k,images/13G0195735.jpg,13,4000,3000,600,800,8202939,29670,2867489,899902,37903,8851,2829,2765,41233,17075,0.8982128792398936,0.010241067197209405,0.0036039607856998917,0.07463789145977891,0.3123940797649983,0.1204884203462144,0.41411005747823343,41.885215759277344,2491.4535799998703
mit_resnet18_ade20k,images/13G0195767.jpg,13,4000,3000,600,800,8177181,57810,3068462,696547,25225,9135,2610,2702,43661,18297,0.9155400783157391,0.018491673149361284,0.007020044102051842,0.10346878097125867,0.2957854406130268,0.15330863051533528,0.4190696502599574,167.73507690429688,2562.397341999713
mit_resnet18_ade20k,images/13G0205800.jpg,13,4000,3000,600,800,6891314,68813,1863478,3176395,33088,8974,1778,1790,42870,18489,0.6798499524787693,0.03561213088504785,0.0098867448826724,0.05373549323017408,0.19946512146200135,0.08466295942454875,0.4312806158152554,41.41072082519531,2648.141263999605
mit_resnet18_ade20k,images/13G0205841.jpg,13,4000,3000,600,800,1331009,54819,2795610,7818562,27526,9196,1612,1584,43215,18825,0.1446058891463747,0.019231841943791617,0.039556856983694946,0.0585628133401148,0.1722488038277512,0.08740785815201182,0.43561263450190907,135.51596069335938,2875.579995999942
mit_resnet18_ade20k,images/13G0215898.jpg,13,4000,3000,600,800,9313750,87724,2594295,4231,8264,9496,727,752,44700,20931,0.990223486703017,0.03270819483381736,0.009330877264565109,0.08797192642787996,0.07919123841617523,0.08335096797406945,0.468255033557047,244.69468688964844,2756.657009999799
mit_resnet18_ade20k,images/13G0225939.jpg,13,4000,3000,600,800,9676055,79817,2182081,62047,12141,8727,1126,1128,40290,18263,0.9855505020972367,0.03528762128088888,0.008181431654699856,0.09274359607940037,0.12925403918872463,0.10799650534720141,0.4532886572350459,118.61494445800781,2817.538340000283
mit_resnet18_ade20k,images/13G0225979.jpg,13,4000,3000,600,800,8765889,84038,3118168,31905,9898,9900,992,939,46905,21950,0.9869460489682759,0.02624378319196204,0.009495897536781941,0.10022226712467165,0.09484848484848485,0.09746135787863598,0.46796716767935187,114.3135986328125,2728.417674999946
mit_resnet18_ade20k,images/13G0236016.jpg,13,4000,3000,600,800,8867549,71281,2741669,319501,21102,16504,4027,4006,77155,31929,0.9577913124946602,0.025340301107378376,0.007974309836969715,0.19083499194389159,0.2427290353853611,0.21367636885214744,0.4138293046464908,174.8976287841797,2627.3807960005797
mit_resnet18_ade20k,images/13G0236056.jpg,13,4000,3000,600,800,7339576,89086,3084034,1487304,36687,9145,1081,1065,44707,20912,0.823194704869893,0.028075206736587335,0.011992199941254562,0.029465478234797067,0.11645708037178787,0.04703129659663299,0.4677567271344532,46.61347198486328,2497.7837599999475
mit_resnet18_ade20k,images/13G0246097.jpg,13,4000,3000,600,800,9315914,59404,2302635,322047,18443,10422,1396,1316,48401,22521,0.9606644691624993,0.025149457735456526,0.006336211742364366,0.0756926747275389,0.12627134906927653,0.09464870002910863,0.46530030371273323,236.2573699951172,2600.1575079999384
mit_resnet18_ade20k,images/13G0246111.jpg,13,4000,3000,600,800,9166166,74142,2730699,28993,10245,9353,1146,1086,43789,18960,0.9888734867925856,0.0264335839357739,0.008023758515408794,0.11185944363103953,0.11611247728001711,0.11394628825566475,0.4329854529676403,166.9154510498047,2728.536719000658
mit_resnet18_ade20k,images/13G0256176.jpg,13,4000,3000,600,800,9394716,74655,2523719,6910,9046,8662,1696,1602,39710,17605,0.9913927204142637,0.028731429732594307,0.007883839380672697,0.18748618173778467,0.1849457400138536,0.18620729641424136,0.4433392092671871,41.95868682861328,2525.5843340000865
mit_resnet18_ade20k,images/13G0256185.jpg,13,4000,3000,600,800,9678686,105821,2169751,45742,11500,8957,1254,1241,41076,18606,0.9845819775267137,0.046503033083549986,0.010815159108169681,0.10904347826086956,0.13855085408060736,0.12203887627061583,0.45296523517382414,206.93463134765625,2721.3023640006213
mit_resnet18_ade20k,images/13G0256227.jpg,13,4000,3000,600,800,6332552,93184,2349321,3224943,55216,8690,934,948,40141,18980,0.6561768348113123,0.03815099662027304,0.014501685098796464,0.016915386844392928,0.10909090909090909,0.029289249632839076,0.47283326274881043,161.52601623535156,2781.530214000668
mit_resnet18_ade20k,images/13G0256263.jpg,13,4000,3000,600,800,2762715,13239,2331133,6892913,46182,9286,3619,3626,43776,15334,0.2857330646910336,0.005647141323987831,0.0047691712470739785,0.07836386470919406,0.39048029291406416,0.13053183812994248,0.35028326023391815,44.26777648925781,2686.241794000125
mit_resnet18_ade20k,images/14G0011482.jpg,14,4000,3000,600,800,6633868,19695,2312443,3033994,35005,9027,3961,3914,41516,15797,0.6847823450225893,0.008445040559349404,0.0029600681619757715,0.11315526353378089,0.43358812451534284,0.17947278217562362,0.3805039021100299,183.97946166992188,2778.656241000135
mit_resnet18_ade20k,images/14G0011487.jpg,14,4000,3000,600,800,9560276,31595,2353952,54177,12610,8627,3618,3617,39725,14333,0.9911080682990588,0.013244341863731883,0.003293935041453331,0.2869151467089611,0.41926509794830186,0.34068782863266633,0.3608055380742605,40.6036491394043,2692.7080799996475
mit_resnet18_ade20k,images/14G0011495.jpg,14,4000,3000,600,800,5034198,21704,2607882,4336216,35679,8913,3647,3596,41374,16260,0.5360024224567878,0.008253770745661105,0.004292804726040971,0.10221699038650187,0.40345562661281276,0.16310956346255095,0.39300043505583215,174.20579528808594,2842.8383989994472
mit_resnet18_ade20k,images/14G0011500.jpg,14,4000,3000,600,800,8835599,58219,2481434,624748,19387,10588,3285,3173,49982,19853,0.9282489610304745,0.022923997884750396,0.00654600757514939,0.16944344148140505,0.29967888175292784,0.21648349928617885,0.3972029930775079,40.75056076049805,2545.1312329996654
mit_resnet18_ade20k,images/14G0011510.jpg,14,4000,3000,600,800,9288213,53966,2652713,5108,8143,8653,2028,1931,41026,18135,0.9936800913462912,0.019938086489014767,0.0057765966590877784,0.2490482623111875,0.22315959782734313,0.23539426065740882,0.4420367571783747,180.33351135253906,2598.3532229993216
mit_resnet18_ade20k,images/14G0011516.jpg,14,4000,3000,600,800,9485968,48942,2464818,272,8000,8814,959,979,40031,18776,0.994838693168101,0.019469639106358603,0.005132927316566177,0.119875,0.1110732924892217,0.11530642459949648,0.4690364967150458,43.30604934692383,2495.239952999327
mit_resnet18_ade20k,images/14G0011520.jpg,14,4000,3000,600,800,9442750,61154,2494430,1666,8453,8586,1981,1949,39006,17415,0.9933912432394901,0.023929559740552452,0.006434618868204056,0.23435466698213653,0.2269974376892616,0.23061738909094537,0.4464697738809414,201.61590576171875,2622.7226809996864
mit_resnet18_ade20k,images/14G0021527.jpg,14,4000,3000,600,800,9751617,58070,2185496,4817,8650,8623,1958,1965,39230,17229,0.9935924423689674,0.02588290248648803,0.005919658802569338,0.22635838150289017,0.22787892844717617,0.22711610998042447,0.43917919959214885,40.72905731201172,2448.77056399946
mit_resnet18_ade20k,images/14G0021533.jpg,14,4000,3000,600,800,9545832,122904,2331252,12,8170,8820,79,88,41266,20620,0.9872872889023481,0.05007994601810154,0.012711485761944478,0.009669522643818849,0.009977324263038548,0.009821012332772966,0.49968497067804,177.10467529296875,2658.87239300082
mit_resnet18_ade20k,images/14G0031536.jpg,14,4000,3000,600,800,6856699,72047,2949364,2121890,31588,8686,418,385,40359,19340,0.7575930575486629,0.023845481465447765,0.010398274088846669,0.013232873243003672,0.04432419986184665,0.02038104047788873,0.47919918729403604,41.661983489990234,2634.7425200001453
mit_resnet18_ade20k,images/14G0031546.jpg,14,4000,3000,600,800,9016102,242499,2626896,114503,12774,10551,355,337,50104,23633,0.9619120837664876,0.0845122403851683,0.026191754024177085,0.02779082511351182,0.03194010046441095,0.02972134576941915,0.47167890787162703,145.3333740234375,2652.831352999783
mit_resnet18_ade20k,images/14G0031550.jpg,14,4000,3000,600,800,6028687,142825,2819803,3008685,40393,9038,276,252,43183,20996,0.6567056240732089,0.04820888751473354,0.023142626960783678,0.006832867080929864,0.027882274839566276,0.010975952702657917,0.48620985109881204,156.32424926757812,2904.8750550000477
mit_resnet18_ade20k,images/14G0031554.jpg,14,4000,3000,600,800,8764242,232113,2653237,350408,23624,10280,194,186,46475,22516,0.937676712247866,0.08044535325003899,0.02580078265030671,0.008211987809007788,0.018093385214007784,0.011296753607798153,0.4844755244755245,41.7369270324707,2675.5023199993957
mit_resnet18_ade20k,images/14G0031561.jpg,14,4000,3000,600,800,9291096,50209,2270886,387809,13616,8583,1044,1018,39007,18316,0.9549786342312363,0.02163160060230193,0.0053749449354239046,0.07667450058754406,0.11860654782710008,0.09313855998710001,0.4695567462250365,235.62530517578125,2741.006066000409
mit_resnet18_ade20k,images/14G0031566.jpg,14,4000,3000,600,800,9174436,55349,2770180,35,8002,8469,866,862,38149,18200,0.9939994496100683,0.01958889822047482,0.0059967810734486236,0.10822294426393402,0.1017829731963632,0.10490421573315904,0.4770767254711788,40.57276916503906,2465.8277610005825
mit_resnet18_ade20k,images/14G0031576.jpg,14,4000,3000,600,800,7984915,87610,3142322,785153,14680,9758,1956,1998,45353,19915,0.9014681951635631,0.027124410049499493,0.010852862022725231,0.1332425068119891,0.20475507276081165,0.161433577196641,0.43911097391572773,174.7611846923828,2616.5767740003503
mit_resnet18_ade20k,images/15G0011583.jpg,15,4000,3000,600,800,8909224,97191,2945520,48065,11273,10759,996,1112,49150,22549,0.983957554713247,0.0319422383525744,0.01079130819532522,0.08835270114432715,0.10335533042104285,0.09526698016561484,0.4587792472024415,211.43927001953125,2604.637298999478
mit_resnet18_ade20k,images/15G0011588.jpg,15,4000,3000,600,800,8520573,51481,3028420,399526,15420,11982,1666,1745,54028,24067,0.9497293676253236,0.016715147662213818,0.006005678452328928,0.10804150453955902,0.14563511934568518,0.12405271851161147,0.44545420892870363,40.67536163330078,2499.9201660002655
mit_resnet18_ade20k,images/15G0011601.jpg,15,4000,3000,600,800,462129,48432,3024430,8465009,19825,10731,792,727,51028,24332,0.051487426425285525,0.015761202423018022,0.09486035948691733,0.03994955863808323,0.06774764700400708,0.05026107372875034,0.4768362467664811,174.9628143310547,2776.0130870001376
mit_resnet18_ade20k,images/15G0011610.jpg,15,4000,3000,600,800,65957,41719,4747492,7144832,4399,16807,267,272,80934,41036,0.009094371216136541,0.008711038206502073,0.3874493851926149,0.06069561263923619,0.01618373296840602,0.025553848814487412,0.5070304198482715,127.64086151123047,2516.507943000761
mit_resnet18_ade20k,images/15G0021631.jpg,15,4000,3000,600,800,1036818,12779,2939730,8010673,25946,9903,1758,1740,47306,19618,0.11443566251336881,0.004328183250245808,0.012175149128665573,0.06775610884143991,0.17570433202059982,0.0977985729603309,0.4147042658436562,173.27317810058594,2838.0460990001666
mit_resnet18_ade20k,images/15G0021636.jpg,15,4000,3000,600,800,8997941,190423,2808149,3487,8260,12026,163,150,56799,25793,0.9789041401998357,0.06350456150460952,0.02072436398906269,0.01973365617433414,0.012472975220355896,0.015284889714363231,0.4541101075723164,161.98211669921875,2684.5462119999866
mit_resnet18_ade20k,images/15G0021648.jpg,15,4000,3000,600,800,6706034,172881,2713713,2407372,29243,9742,47,45,45573,21479,0.7221437373193398,0.05989099956557798,0.025132015732132175,0.001607222241220121,0.004619174707452269,0.002384698690783506,0.4713097667478551,41.21318435668945,2628.633737999735
mit_resnet18_ade20k,images/15G0031660.jpg,15,4000,3000,600,800,7293210,230906,2933140,1542744,38111,13268,532,518,62561,30164,0.8043810095225911,0.07297807933260136,0.030688787892159026,0.013959224370916533,0.03904130238167018,0.020565316349499634,0.48215341826377456,197.9451446533203,2749.0109509999456
mit_resnet18_ade20k,images/15G0031671.jpg,15,4000,3000,600,800,2121158,676078,7803150,1399614,29322,26414,623,628,125979,62128,0.5054166815587882,0.07973343799694972,0.24169501608015914,0.021246845372075576,0.02377527068978572,0.022440060317512937,0.4931615586724772,41.74736022949219,2724.397188999319
mit_resnet18_ade20k,images/15G0031680.jpg,15,4000,3000,600,800,1912939,1793971,6299284,1993806,48677,23655,2022,2283,111741,52865,0.33556118213922603,0.22166248314182613,0.4839532117046273,0.041539125254226844,0.09651236525047559,0.05808034689179449,0.47310297921085365,238.54141235351562,2811.50073399931
mit_resnet18_ade20k,images/15G0041695.jpg,15,4000,3000,600,800,6592429,105104,2541536,2760931,44167,8853,645,702,41246,19614,0.6969872698146338,0.03971223891424599,0.01569294246105245,0.01460366336857835,0.07929515418502203,0.02466484176579872,0.4755370217718082,40.93900680541992,2602.7362250006263
mit_resnet18_ade20k,images/15G0041706.jpg,15,4000,3000,600,800,7945923,930940,3117126,6011,16297,26117,420,439,123912,60727,0.8945216379293458,0.22997154690659688,0.10487263349676569,0.025771614407559675,0.016808974997128308,0.020347037383404983,0.4900816708631932,174.76905822753906,2690.638578999824
mit_resnet18_ade20k,images/15G0041715.jpg,15,4000,3000,600,800,8496821,290817,3125092,87270,12894,9810,593,607,46284,22087,0.9573982062687297,0.08513605016995476,0.033093875737712455,0.04599038312393361,0.061875637104994906,0.05276331231015447,0.4772059458992308,177.0816650390625,2761.6712310000366
mit_resnet18_ade20k,images/15G0041725.jpg,15,4000,3000,600,800,5818175,68301,3549108,2564416,40814,9380,991,969,44632,21115,0.6884687438911774,0.018881193694160654,0.01160303719916636,0.024280884010388592,0.10330490405117271,0.03931996550839272,0.4730910557447571,41.122337341308594,2688.5387150005045
mit_resnet18_ade20k,images/15G0051737.jpg,15,4000,3000,600,800,5048036,63685,3155422,3732857,64908,8704,1342,1367,40097,17780,0.5707492205959402,0.019783436835122285,0.012458622057033238,0.020675417514019842,0.15705422794117646,0.03654046264155113,0.44342469511434773,259.5901794433594,2799.7459279995383
mit_resnet18_ade20k,images/15G0051749.jpg,15,4000,3000,600,800,6759141,140072,4735651,365136,18011,11065,736,691,52298,24591,0.9304537818874066,0.028728457297512593,0.020302605529065418,0.04086391649547499,0.06244916403072752,0.04940163261353235,0.47020918581972543,43.96604919433594,2679.2464159998417
